main_id,st_name,dist,dist_name,start_time,end_time,side,from,to,miles,section,one_way,week_1,week_2,week_3,week_4,week_5,sunday,monday,tuesday,wednesday,thursday,friday,saturday,every_day,year_round,north_end_pilot,timestamp,parent,losta,hista
925,Foundry St,5,South Boston,09:00,13:00,Even,Dorchester Ave,West Fourth St,0.2172,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2023-03-28 16:37:29+00,FOUND1,0,1147
926,Foundry St,5,South Boston,09:00,13:00,Odd,Dorchester Ave,West Fourth St,0.2172,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2023-03-28 16:37:14+00,FOUND1,0,1147
927,Forbes St,2,Jamaica Plain,08:00,12:00,Even,Centre St,Chestnut Ave,0.2727,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,FORBE1,0,1440
928,Eldon St,3,North Dorchester,12:00,16:00,Even,Washington St,Rosseter St,0.1153,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2013-06-13 20:05:50+00,ELDON1,0,609
929,Eldon St,3,North Dorchester,12:00,16:00,Odd,Washington St,Rosseter St,0.1153,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2013-06-13 20:05:44+00,ELDON1,0,609
930,Eldora St,10M,Mission Hill,12:00,16:00,Odd,Hillside St,Sunset St,0.0867,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2015-10-13 16:10:43+00,ELDOR1,0,458
931,Eldora St,10M,Mission Hill,12:00,16:00,Even,Hillside St,Sunset St,0.0867,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2015-10-13 16:10:39+00,ELDOR1,0,458
932,Eleanor St,4,Allston/Brighton,08:00,12:00,Odd,Cambridge St,Ridgemont St,0.0337,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,ELEAN1,0,178
933,Eleanor St,4,Allston/Brighton,08:00,12:00,Even,Cambridge St,Ridgemont St,0.0337,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,ELEAN1,0,178
1307,Hawley Pl,1F,Downtown,00:01,07:00,,Arch St,Hawley St,0.0409,,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,HAWLE3,0,216
934,Fifield St,3,North Dorchester,08:00,12:00,Odd,Church St,Winter St,0.1059,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,FIFIE1,0,559
935,Eliot Pl,1T,Chinatown,00:01,07:00,,Stuart St,Dead End,0.0267,,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,ELIOT4,0,141
936,Elizabeth St,7,South Dorchester,12:00,16:00,Even,Norfolk St,Dead End,0.1193,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,ELIZA1,0,630
937,Elizabeth St,7,South Dorchester,12:00,16:00,Odd,Norfolk St,Dead End,0.1193,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,ELIZA1,0,630
938,Elm Hill Ave,10R,Roxbury,08:00,12:00,Odd,Warren St,Seaver St,0.4828,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,ELM H1,0,2549
939,East Eagle St,9,East Boston,08:00,12:00,Odd,Glendon St,Chelsea St,0.2417,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,E EAG1,850,2126
940,Forsyth St,10F,Fenway/Kenmore,12:00,16:00,Odd,Hemenway St,Huntington Ave,0.0797,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,FORSY1,0,421
941,Elm Hill Ave,10R,Roxbury,08:00,12:00,Even,Warren St,Seaver St,0.4828,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,ELM H1,0,2549
942,Elm Hill Park,10R,Roxbury,08:00,12:00,Even,Warren St,Dead End,0.1587,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2021-09-07 19:20:57+00,ELM H2,0,838
943,Elm Hill Park,10R,Roxbury,08:00,12:00,Odd,Warren St,Dead End,0.1587,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2021-09-07 19:21:07+00,ELM H2,0,838
944,Elm St,1C,Charlestown,08:00,12:00,Even,High St,Bunker Hill St,0.1705,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,ELM S3,0,900
945,Elm St,1C,Charlestown,08:00,12:00,Odd,High St,Bunker Hill St,0.1705,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,ELM S3,0,900
946,Follen St,1B,Back Bay,08:00,12:00,Even,St Botolph St,Dead End,0.0528,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,FOLLE1,0,279
947,Elm St,1C,Charlestown,08:00,12:00,Even,Bunker Hill St,Medford St,0.1324,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,ELM S3,900,1599
948,Elm St,1C,Charlestown,08:00,12:00,Odd,Bunker Hill St,Medford St,0.1324,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,ELM S3,900,1599
949,Flint St,7,South Dorchester,12:00,16:00,Odd,Norfolk St,Dead End,0.0797,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,FLINT1,0,421
950,Fiske Ter,4,Allston/Brighton,12:00,16:00,Odd,Brainerd Rd,Brookline Town Line,0.0218,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,FISKE1,0,115
951,Elmhurst St,7,South Dorchester,08:00,12:00,Even,Norfolk St,Southern Ave,0.1027,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2020-09-09 13:31:34+00,ELMHU1,0,542
952,Elmhurst St,7,South Dorchester,08:00,12:00,Odd,Norfolk St,Southern Ave,0.1027,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2020-09-09 13:31:29+00,ELMHU1,0,542
953,Elmwood St,10R,Roxbury,08:00,12:00,Even,Roxbury St,Malcolm X Blvd,0.0814,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-29 15:06:53+00,ELMWO1,0,430
954,Elmwood St,10R,Roxbury,08:00,12:00,Odd,Roxbury St,Malcolm X Blvd,0.0814,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-29 15:06:53+00,ELMWO1,0,430
955,Elton St,3,North Dorchester,08:00,12:00,Even,Dorchester Ave,Sagamore St,0.1027,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,ELTON1,0,542
956,Frawley St,10M,Mission Hill,12:00,16:00,Odd,Huntington Ave,Hillside St,0.1072,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2018-08-13 19:20:55+00,FRAWL1,0,566
957,Elton St,3,North Dorchester,08:00,12:00,Odd,Dorchester Ave,Sagamore St,0.1027,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,ELTON1,0,542
958,Elven Rd,2,Jamaica Plain,12:00,16:00,Odd,Washington St,Brookway Rd,0.0670,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,ELVEN1,0,354
959,East Broadway,5,South Boston,13:00,17:00,Odd,L St,Farragut Rd,0.5307,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,E BRO1,2717,5519
960,Elven Rd,2,Jamaica Plain,08:00,12:00,Even,Washington St,Brookway Rd,0.0670,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,ELVEN1,0,354
961,Emerson St,5,South Boston,09:00,13:00,Even,Dorchester St,East Broadway,0.2220,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,EMERS1,0,1172
962,Emerson St,5,South Boston,09:00,13:00,Odd,Dorchester St,East Broadway,0.2220,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,EMERS1,0,1172
963,Emerson St,5,South Boston,09:00,13:00,Odd,East Broadway,L St,0.2508,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2017-05-18 18:51:55+00,EMERS1,1172,2496
964,Emerson St,5,South Boston,09:00,13:00,Even,East Broadway,L St,0.2508,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2017-05-18 18:51:36+00,EMERS1,1172,2496
965,Emmet St,5,South Boston,09:00,13:00,Odd,East Third St,East Second St,0.0566,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,EMMET1,0,299
966,Emmons St,9,East Boston,12:00,16:00,Even,Chelsea St,Paris St,0.0686,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,EMMON1,0,362
967,Emmons St,9,East Boston,12:00,16:00,Odd,Chelsea St,Paris St,0.0686,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,EMMON1,0,362
968,East Fourth St,5,South Boston,13:00,17:00,Odd,Dorchester St,G St,0.1420,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,E FOU1,0,750
969,Endicott St,1N,North End,12:00,16:00,Odd,Cross St,North Washington St,0.2616,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,t,2012-02-14 13:36:32+00,ENDIC1,0,1381
970,Endicott St,1N,North End,12:00,16:00,Even,Cross St,North Washington St,0.2616,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,t,2012-02-14 13:36:32+00,ENDIC1,0,1381
971,Englewood Ave,4,Allston/Brighton,12:00,16:00,Even,Sutherland Rd,Chestnut Hill Ave,0.1297,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,ENGLE1,1021,1706
972,G St,5,South Boston,13:00,17:00,Even,East Third St,Columbia Rd,0.4044,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,G ST 1,39,2174
973,Freeport St,3,North Dorchester,08:00,12:00,Even,Dorchester Ave,Clayton St,0.2631,,f,t,t,t,t,t,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,FREEP1,0,1389
974,Fountain St,10R,Roxbury,12:00,16:00,Odd,Circuit St,Regent St,0.0951,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2012-02-29 15:06:53+00,FOUNT1,0,502
975,Englewood Ave,4,Allston/Brighton,12:00,16:00,Odd,Sutherland Rd,Chestnut Hill Ave,0.1297,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,ENGLE1,1021,1706
976,Englewood Ave,4,Allston/Brighton,08:00,12:00,Even,Brookline Town Line,Sutherland Rd,0.1934,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,ENGLE1,0,1021
977,Englewood Ave,4,Allston/Brighton,08:00,12:00,Odd,Brookline Town Line,Sutherland Rd,0.1934,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,ENGLE1,0,1021
978,Ennis Rd,2,Jamaica Plain,12:00,16:00,Odd,School St,Dead End,0.0742,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,ENNIS1,0,392
979,Ennis Rd,2,Jamaica Plain,12:00,16:00,Even,School St,Dead End,0.0742,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,ENNIS1,0,392
980,Ernst St,10R,Roxbury,08:00,12:00,Odd,Bragdon St,West Walnut Park,0.0667,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,ERNST1,0,352
981,Ernst St,10R,Roxbury,08:00,12:00,Even,Bragdon St,West Walnut Park,0.0667,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,ERNST1,0,352
982,Essex St,1C,Charlestown,12:00,16:00,Odd,Tibbetts Town Way,New Rutherford Ave,0.1009,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,ESSEX1,94,627
983,Essex St,1C,Charlestown,12:00,16:00,Even,Tibbetts Town Way,New Rutherford Ave,0.1009,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,ESSEX1,94,627
984,Essex St,1T,Chinatown,00:01,07:00,,Washington St,Atlantic Ave,0.3517,,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,ESSEX2,0,1857
985,Estabrook Rd,10R,Roxbury,08:00,12:00,Odd,Shawmut Ave,Dewitt Dr,0.0672,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-29 15:06:53+00,ESTAB1,0,355
986,Estabrook Rd,10R,Roxbury,08:00,12:00,Even,Shawmut Ave,Dewitt Dr,0.0672,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-29 15:06:53+00,ESTAB1,0,355
987,Estella St,7,South Dorchester,08:00,12:00,Even,Morton St,Harvard St,0.0905,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,ESTEL1,0,478
988,Estella St,7,South Dorchester,08:00,12:00,Odd,Morton St,Harvard St,0.0905,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,ESTEL1,0,478
989,Estes Ave,3,North Dorchester,12:00,16:00,Even,Wilrose St,Dead End,0.0754,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,ESTES1,0,398
990,Estes Ave,3,North Dorchester,12:00,16:00,Odd,Wilrose St,Dead End,0.0754,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,ESTES1,0,398
991,Dwight St,1S,South End,08:00,12:00,Odd,Shawmut Ave,Tremont St,0.1468,,f,t,f,t,f,t,f,f,f,f,t,f,f,f,f,t,2020-05-15 16:28:11+00,DWIGH1,0,775
992,Estey St,10M,Mission Hill,12:00,16:00,Odd,Lawn St,Fisher Ave,0.0583,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2020-08-07 15:02:24+00,ESTEY1,0,308
993,Estey St,10M,Mission Hill,12:00,16:00,Even,Lawn St,Fisher Ave,0.0583,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2020-08-07 15:02:19+00,ESTEY1,0,308
994,Estrella St,2,Jamaica Plain,12:00,16:00,Even,Centre St,Priesing St,0.0670,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,ESTRE1,0,354
995,Estrella St,2,Jamaica Plain,12:00,16:00,Odd,Centre St,Priesing St,0.0670,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,ESTRE1,0,354
996,Euclid St,7,South Dorchester,08:00,12:00,Odd,Washington St,Withington St,0.0886,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,EUCLI1,0,468
997,Euclid St,7,South Dorchester,08:00,12:00,Even,Washington St,Withington St,0.0886,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,EUCLI1,0,468
998,Eunice St,3,North Dorchester,12:00,16:00,Even,Bowdoin St,Dead End,0.0464,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2013-06-13 19:42:01+00,EUNIC1,0,245
999,Eunice St,3,North Dorchester,12:00,16:00,Odd,Bowdoin St,Dead End,0.0464,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2013-06-13 19:41:53+00,EUNIC1,0,245
1000,Eustis St,10R,Roxbury,12:00,16:00,Odd,Washington St,Magazine St,0.6210,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,EUSTI1,0,3279
1001,Eustis St,10R,Roxbury,12:00,16:00,Even,Washington St,Magazine St,0.6210,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,EUSTI1,0,3279
1003,East Fourth St,5,South Boston,09:00,13:00,Even,G St,K St,0.3502,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2018-04-23 16:45:37+00,E FOU1,750,2599
1004,Eutaw St,9,East Boston,12:00,16:00,Odd,Border St,White St,0.3337,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,EUTAW1,0,1762
1005,Fawndale Rd,2,Jamaica Plain,12:00,16:00,Odd,Washington St,Granfield Ave,0.1941,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,FAWND1,0,1025
1006,Eutaw St,9,East Boston,12:00,16:00,Even,Border St,White St,0.3337,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,EUTAW1,0,1762
1007,Evandale Ter,3,North Dorchester,12:00,16:00,Even,Savin Hill Ave,Dead End,0.0570,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2013-07-29 16:21:23+00,EVAND1,0,301
1008,Evandale Ter,3,North Dorchester,12:00,16:00,Odd,Savin Hill Ave,Dead End,0.0570,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2013-07-29 16:14:54+00,EVAND1,0,301
1009,Evelyn St,7,South Dorchester,12:00,16:00,Even,Blue Hill Ave,Norfolk St,0.1754,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,EVELY1,0,926
1010,East Cottage St,3,North Dorchester,12:00,16:00,Even,Pleasant St,Dorchester Ave,0.1186,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,E COT1,3987,4613
1011,Evelyn St,7,South Dorchester,12:00,16:00,Odd,Blue Hill Ave,Norfolk St,0.1754,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,EVELY1,0,926
1013,Everett St,9,East Boston,08:00,12:00,Even,Orleans St,Jeffries St,0.4835,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,EVERE2,0,2553
1014,Everett St,9,East Boston,08:00,12:00,Odd,Orleans St,Jeffries St,0.4835,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,EVERE2,0,2553
1015,Everett St,4,Allston/Brighton,08:00,12:00,Even,North Beacon St,Braintree St,0.1979,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,EVERE3,0,1045
1016,East Eighth St,5,South Boston,09:00,13:00,Even,G St,K St,0.3491,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2020-08-17 13:14:52+00,E EIG1,2086,3929
1017,Everett St,4,Allston/Brighton,08:00,12:00,Odd,North Beacon St,Braintree St,0.1979,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,EVERE3,0,1045
1018,Evergreen St,2,Jamaica Plain,12:00,16:00,Even,Day St,South Huntington Ave,0.1705,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2014-10-07 19:56:41+00,EVERG1,0,900
1019,Gainsborough St,10F,Fenway/Kenmore,12:00,16:00,Odd,Huntington Ave,Hemenway St,0.2098,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,GAINS1,620,1728
1020,Gainsborough St,10F,Fenway/Kenmore,12:00,16:00,Even,Huntington Ave,Hemenway St,0.2098,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,GAINS1,620,1728
1021,Fremont St,7,South Dorchester,12:00,16:00,Odd,Blue Hill Ave,River St,0.2189,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,FREMO1,0,1156
1022,Fremont St,7,South Dorchester,12:00,16:00,Even,Blue Hill Ave,River St,0.2189,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,FREMO1,0,1156
1023,Fox St,3,North Dorchester,08:00,12:00,Even,Adams St,Mount Ida Rd,0.1509,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,FOX S1,0,797
1024,Fountain St,10R,Roxbury,12:00,16:00,Even,Circuit St,Regent St,0.0951,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2012-02-29 15:06:53+00,FOUNT1,0,502
1025,East Canton St,1S,South End,12:00,16:00,Odd,Harrison Ave,Albany St,0.1519,,f,t,f,t,f,t,f,f,f,f,t,f,f,f,f,t,2023-03-10 13:41:20+00,E CAN1,0,802
1026,Frederick St,5,South Boston,13:00,17:00,Even,West Ninth St,Lark St,0.0583,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,FREDE1,0,308
1027,Evergreen St,2,Jamaica Plain,12:00,16:00,Odd,Day St,South Huntington Ave,0.1705,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2014-10-07 19:56:35+00,EVERG1,0,900
1028,Everton St,3,North Dorchester,12:00,16:00,Odd,Olney St,Geneva Ave,0.1364,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2013-06-13 19:47:06+00,EVERT1,0,720
1029,East Berkeley St,1S,South End,00:01,07:00,,Washington St,Albany St,0.1884,,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,2012-02-29 15:06:53+00,E BER1,1158,2153
1031,Everton St,3,North Dorchester,12:00,16:00,Even,Olney St,Geneva Ave,0.1364,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2013-06-13 19:46:59+00,EVERT1,0,720
1033,Fenton St,3,North Dorchester,12:00,16:00,Even,Duncan St,Clayton St,0.1297,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,FENTO1,0,685
1034,Foster St,4,Allston/Brighton,08:00,12:00,Odd,Washington St,Commonwealth Ave,0.6568,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,FOSTE1,678,4146
1036,Exeter St,1B,Back Bay,06:00,08:00,Even,Commonwealth Ave,Boylston St,0.1182,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2022-05-26 18:40:52+00,EXETE1,956,1580
1037,Exeter St,1B,Back Bay,06:00,08:00,Odd,Commonwealth Ave,Boylston St,0.1182,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2022-06-23 15:16:59+00,EXETE1,956,1580
1038,East Fourth St,5,South Boston,09:00,13:00,Odd,K St,Farragut Rd,0.6335,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2016-07-05 12:51:36+00,E FOU1,2599,5944
1039,East Fourth St,5,South Boston,09:00,13:00,Even,K St,Farragut Rd,0.6335,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2016-07-05 12:51:21+00,E FOU1,2599,5944
1040,F St,5,South Boston,13:00,17:00,Odd,West Broadway,West First St,0.1739,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2017-03-24 17:37:49+00,F ST 1,1657,2575
1041,F St,5,South Boston,13:00,17:00,Even,West Broadway,West First St,0.1739,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2017-03-24 17:37:39+00,F ST 1,1657,2575
1042,F St,5,South Boston,13:00,17:00,Odd,West Eighth St,West Broadway,0.3138,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2017-03-24 17:37:27+00,F ST 1,0,1657
1043,F St,5,South Boston,13:00,17:00,Even,West Eighth St,West Broadway,0.3138,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2017-03-24 17:37:14+00,F ST 1,0,1657
1044,Fabyan St,7,South Dorchester,12:00,16:00,Even,Blue Hill Ave,Harvard St,0.1373,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,FABYA1,0,725
1045,East Eagle St,9,East Boston,08:00,12:00,Even,Glendon St,Chelsea St,0.2417,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,E EAG1,850,2126
1046,Forsyth St,10F,Fenway/Kenmore,12:00,16:00,Even,Hemenway St,Huntington Ave,0.0797,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,FORSY1,0,421
1047,Fenway,99,DCR,08:00,12:00,,Boylston St,Riverway,1.2784,,f,f,t,f,f,f,f,f,f,f,f,t,f,f,f,f,2012-02-29 15:06:53+00,FENWA2,0,6750
1048,Fabyan St,7,South Dorchester,12:00,16:00,Odd,Blue Hill Ave,Harvard St,0.1373,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,FABYA1,0,725
1049,Fairbanks St,4,Allston/Brighton,08:00,12:00,Even,Washington St,Faneuil St,0.2345,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,FAIRB1,0,1238
1050,Feneno Ter,4,Allston/Brighton,12:00,16:00,Even,Brainerd Rd,Brookline Town Line,0.0229,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,FENEN1,0,121
1051,Fairbanks St,4,Allston/Brighton,08:00,12:00,Odd,Washington St,Faneuil St,0.2345,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,FAIRB1,0,1238
1052,Florida St,7,South Dorchester,08:00,12:00,Odd,King St,Ashmont St,0.3638,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,FLORI4,0,1921
1053,Fairfield St,1B,Back Bay,06:00,08:00,Even,Beacon St,Commonwealth Ave,0.1180,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2020-03-25 15:37:04+00,FAIRF2,200,823
1054,Fairfield St,1B,Back Bay,06:00,08:00,Odd,Beacon St,Commonwealth Ave,0.1180,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2020-03-25 15:36:59+00,FAIRF2,200,823
1055,Fairfield St,1B,Back Bay,06:00,08:00,Even,Commonwealth Ave,Boylston St,0.1436,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2020-03-26 12:45:22+00,FAIRF2,823,1581
1056,Fairfield St,1B,Back Bay,06:00,08:00,Odd,Commonwealth Ave,Boylston St,0.1436,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2020-03-26 12:45:16+00,FAIRF2,823,1581
1057,Fairland St,10R,Roxbury,08:00,12:00,Even,Mt Pleasant Ave,Moreland St,0.1367,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,FAIRL1,0,722
1058,Fairland St,10R,Roxbury,08:00,12:00,Odd,Mt Pleasant Ave,Moreland St,0.1367,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,FAIRL1,0,722
